eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/q1,loss/q2,loss/v,timestep
27.3,1.2688577540449522,1.5679219667391033,0.6839371586398514,3.0201657123565657,0.016195046451874088,0.012818722899071867,0.004881952356547108,250
21.2,0.4,1.2829322653888948,0.6348204901210882,2.8901463642120366,0.010985676960088304,0.011118055269122124,0.0025537350424565375,500
53.8,0.6,3.5230814426811556,0.6612941754905303,2.770493498802186,0.023268018322065494,0.02371209375560284,0.0039222828783094885,750
52.5,0.806225774829855,3.4305141991892607,0.6725345234238749,2.65571054172516,0.03186064620316029,0.032266252379864455,0.005896900499239566,1000
48.2,0.4,3.145403931758153,0.6439997074801815,2.5831099567413345,0.043534426674246784,0.04426532845199107,0.009285315480083227,1250
42.9,0.5385164807134504,2.7770315472951292,0.6551907869542012,2.5436056108474716,0.054419881634414184,0.05490943106263876,0.014049198295921073,1500
39.5,0.5,2.618530854861796,0.6525166712404296,2.5428745346069292,0.06711585363745692,0.06741404737532142,0.020654613867402076,1750
36.1,0.7000000000000001,2.4482803074229653,0.6646776130425863,2.560048275470732,0.0738448474630713,0.07483600213378659,0.02793669512122871,2000
35.8,0.4,2.431659005176253,0.6467844960513044,2.6293717184066763,0.08149528225511314,0.0814261520728469,0.0378730339035392,2250
40.9,0.7000000000000001,2.6791648973947533,0.6632595152659243,2.78375855922699,0.09767435331642622,0.09839710147678846,0.052296351328492155,2500
35.6,0.66332495807108,2.4204465634493926,0.6612292204948498,3.023958815097811,0.11513062939047812,0.11567650038003922,0.0692253864854575,2750
36.9,0.3,2.4915886295939274,0.6416943564812485,3.2507043657302828,0.10880907580256463,0.10948866251111042,0.08516369000077242,3000
34.8,0.6,2.410430802044663,0.6545510763850614,3.6002722511291516,0.1455998313426974,0.14611138615012176,0.10590197879075998,3250
36.6,0.4898979485566356,2.5495538029197213,0.6502434757980458,4.0059256920814486,0.15354766336083436,0.15530891464650598,0.12879397189617148,3500
32.9,1.2206555615733703,2.3121983635573558,0.6870063733819084,4.474605557441714,0.1619375755190848,0.16246181286871417,0.15140778416395193,3750
44.6,0.4898979485566356,3.000194744233866,0.6447643871288665,4.9176721000671355,0.1560751913785935,0.15638881328701976,0.17631291717290873,4000
41.2,0.9797958971132711,2.8218402903818904,0.675415653256441,5.491813908576968,0.1854377758353946,0.1838864436745642,0.20460137683153173,4250
47.2,0.6,3.209694522069602,0.6473957857227369,6.236610436439518,0.19315090514719505,0.1912473601251841,0.24188990956544876,4500
44.3,0.7810249675906654,3.0806641018867853,0.6611522161991884,6.577204837799073,0.19223736926913243,0.19075790183246133,0.266594954252243,4750
35.9,1.3,2.557035650117327,0.6912864613121633,7.260507693290714,0.20858305576443667,0.20795196458697313,0.30104643630981465,5000
39.0,1.4142135623730951,2.732009462039627,0.6961670837351817,7.957232465744022,0.238161090761423,0.2359758253395559,0.3353027120828631,5250
84.7,0.45825756949558394,6.3437327593947215,0.6609428018756035,8.467161256790165,0.2692233033329251,0.266548908293247,0.3666880598068236,5500
49.5,1.6881943016134133,3.3772576598353163,0.70469740460746,9.036643957138065,0.25004862439632425,0.24900590528547767,0.39326411545276657,5750
57.4,1.2,3.8459046351829,0.6769072393690819,9.696157293319711,0.23551497337222085,0.23368723554909224,0.42871779966354334,6000
72.2,9.4424573072903,5.069492755543962,1.4758799581635733,10.410108856201177,0.2494067267775534,0.2474742371737959,0.46911268603801753,6250
89.7,0.45825756949558405,6.4882782629212805,0.6679405397306024,11.022963254928596,0.26028466308116904,0.2586938551664354,0.5067330719232563,6500
90.5,1.2041594578792296,6.480891816741054,0.7387427521398615,11.550262264251694,0.3012943193018437,0.2980486793816087,0.5491292452812199,6750
89.1,0.3,6.371832300410531,0.6582064557545048,12.253648284912106,0.2485152366906406,0.24926563695073156,0.6004981449842461,7000
88.6,0.4898979485566356,6.552479612715738,0.6667578351431762,12.76490899467468,0.26231869962811455,0.26007410418987265,0.624882046818734,7250
89.5,0.5,6.5326715402049995,0.6805386548742144,13.672676380157476,0.28923202174901974,0.28816730622947234,0.6752674031257628,7500
90.0,0.0,6.588694365326743,0.6376316808191802,14.041420595169072,0.2729649500846864,0.27072408154606853,0.709728318929672,7750
88.4,0.4898979485566356,6.46918821232258,0.6835153012692969,14.280384468078623,0.29974646288156537,0.30015286654233947,0.7396242401599881,8000
92.0,0.0,6.628308359397403,0.6400326301972581,15.248740268707289,0.31502526950836174,0.31312829399108916,0.7941984679698939,8250
91.4,0.4898979485566356,6.6958454922961845,0.6692115996759529,15.566192790985108,0.31535723486542677,0.3148052843809126,0.8248068063259116,8500
88.8,0.4,6.448619924328676,0.6589819605528078,16.299240482330294,0.32465874999761557,0.32412503316998503,0.8887406892776492,8750
89.3,0.6403124237432849,6.553684079194911,0.6800106141246158,16.824309234619136,0.35217312449216837,0.3488601983785631,0.9392896063327799,9000
89.7,0.7810249675906654,6.657630356527728,0.675713754510168,17.368446556091328,0.3269086820781231,0.32672203803062405,0.9875275168418889,9250
89.5,0.5,6.529083768820362,0.6710595659685437,17.7973067970276,0.3007158652544021,0.3018298616707329,1.0088716797828678,9500
90.6,0.4898979485566356,6.631604389781716,0.6678571330966316,18.163462970733644,0.3351872540116312,0.33452250251173965,1.0621260619163522,9750
91.6,0.66332495807108,6.709483344355278,0.6768958288284291,19.24115890121459,0.3520234307050705,0.3515331280231474,1.0897597291469583,10000
90.7,0.45825756949558394,6.674996896882759,0.662702323313298,18.770121028900167,0.3463126793801786,0.3461188141405581,1.14981423807144,10250
97.6,1.0198039027185568,6.680889339061652,0.6519663508123182,19.204515132904046,0.31112969312071803,0.30927102583646804,1.185159084796905,10500
