alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.022313663482666016,91.7,0.45825756949558405,6.837009704815279,0.6576311909141516,-106.7602738952637,-8.31310960197449,59.95868385314942,60.17158830261228,39000
0.021784145526587955,88.3,0.7810249675906653,6.560252138278306,0.6740244771461007,-107.22000183105469,-8.044373857498181,59.647531921386765,59.82938964843747,39250
0.021292004860937637,93.9,0.5385164807134505,7.067899468995456,0.6665813220847696,-107.3879449768066,-7.463079887390133,57.90282409667967,57.78285417175292,39500
0.020796843662858003,91.6,2.7640549922170505,6.686182601255243,0.8400024534060916,-107.75041354370123,-7.956492235183716,61.65967100524903,61.055071273803705,39750
0.020324483551085033,106.4,1.4966629547095764,8.79625056119027,0.8651651643477267,-107.78315939331051,-7.34290955352783,58.12765681457521,58.72186430358887,40000
0.019866577602922885,84.1,8.030566605165541,6.136449869722249,1.362726078506085,-108.35352413940421,-7.454138048171998,59.356264739990266,59.60126846313476,40250
0.019426305122673532,95.9,0.7000000000000001,7.267012796596204,0.665445563994267,-109.07337655639652,-7.008610825538632,62.053806884765656,61.842674697875985,40500
0.018997448824346064,97.5,0.806225774829855,7.321375025923235,0.6734491242292409,-108.95844467163083,-7.330489229202273,59.254696380615236,60.736456466674866,40750
0.01855569648742677,97.0,0.6324555320336759,7.306267188624806,0.666146023214975,-109.34624072265625,-7.381123546600341,58.935185195922884,58.74830334472653,41000
0.018114305481314662,97.6,0.4898979485566356,7.329970904918001,0.6548938117212322,-109.67057748413096,-7.645193223953251,58.97066165161136,58.96659361267093,41250
0.017693857006728646,93.4,0.4898979485566356,6.978017456187886,0.6602653797799727,-110.15956973266606,-7.119945158004755,58.83885017395024,59.435308807373076,41500
0.01727765503525734,95.4,0.66332495807108,7.117959643552261,0.6673939754535321,-110.2351019897461,-7.632406517028805,59.002589904785125,59.489144653320345,41750
