alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/behavior_policy,loss/critic1,loss/critic2,timestep
0.963244833230972,78.4,2.4576411454889016,3.9227112818332937,0.7187129922569377,-5.305178153991701,-0.18827933809161174,0.33677681720256786,1.3888454687595362,1.3431966326236744,250
0.8936016407012939,54.6,0.66332495807108,3.1818329985553806,0.6599447353285417,-7.254732316970821,-0.5654379960298542,0.33257634246349344,1.194013514041899,1.1921411883831032,500
0.8279986786842354,56.2,0.7483314773547882,3.2497618901260656,0.6606980489991627,-9.125716045379637,-0.9401510133743288,0.3317139474153518,1.3917804365158082,1.391742747545243,750
0.7688071277141569,46.6,0.4898979485566356,2.957317681345894,0.6503140081403896,-10.909607479095456,-1.2908255372047421,0.33024451351165796,1.5372592113018055,1.5297915027141573,1000
0.7144504866600033,45.8,0.4,2.920419928223902,0.6497083889812041,-12.623025321960446,-1.613886716365814,0.3284642136096952,1.6774337823390986,1.676531298160554,1250
0.6645944683551795,37.6,0.9165151389911681,2.518572852761163,0.6802381152818058,-14.215895057678225,-1.9128523874282841,0.32723738229274724,1.7941202642917624,1.7826291327476504,1500
0.6186761307716371,35.1,0.7,2.3967497090356216,0.6649881755070655,-15.774267250061031,-2.1957992715835566,0.3263930352926251,2.006391228675841,2.0040993940830223,1750
0.5764001557826998,31.3,0.6403124237432849,2.2153826811853667,0.6571971892952411,-17.228043426513658,-2.4416150970458967,0.3273383644819257,2.0877869000434846,2.0762353560924507,2000
0.5375408287048342,29.3,0.45825756949558394,2.1236714763469253,0.6480766038907739,-18.71946883392336,-2.670684009552,0.3268087401390078,2.4241656103134175,2.4164012446403493,2250
0.5015703210830683,27.1,0.5385164807134504,2.0271289628237867,0.6497252553581716,-20.11850772094725,-2.892605265617374,0.3249929848909377,2.7570923094749444,2.744000378608703,2500
0.4681190764904019,27.0,0.6324555320336759,2.021316665271707,0.6555702531358661,-21.649130149841312,-3.098202635765077,0.3255749241113661,3.1244129672050467,3.1108537669181793,2750
0.43715188276767725,27.5,0.5,2.0476857284716203,0.6482069340187876,-23.12048753356933,-3.2694184293746926,0.32564738965034445,3.342061098098757,3.3195461106300344,3000
0.40838932597637223,26.8,0.39999999999999997,2.0340886384225985,0.6436493418514159,-24.663349517822283,-3.4523586626052856,0.3257601729631426,3.8501695189476006,3.8331264410018924,3250
