alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/behavior_policy,loss/critic1,loss/critic2,timestep
0.9700793829560279,800.0,0.0,22.547946815125623,17.227126178756958,-2.8818796539306635,-0.10067901001428248,0.5992759768664846,0.29518340989947345,0.30285549990832794,200
0.9129819932579999,800.0,0.0,4.749339508989079,29.874210449222783,-3.7341382074356066,-0.30471978716552245,0.4516194218397138,0.1778130462765694,0.17757020227611064,400
0.8594673588871955,800.0,0.0,-2.4705017197914425,2.5719490444370936,-4.460008323192594,-0.5079147037863729,0.41458531975746155,0.14305459666997208,0.1426145428791642,600
0.8091783517599104,800.0,0.0,10.941095289718941,41.79225255012858,-5.187508137226104,-0.7110113471746442,0.40147028639912635,0.12185672111809254,0.12132156662642965,800
0.7618885809183118,800.0,0.0,20.20300590940744,40.555685047834615,-5.881565718650817,-0.9133819133043286,0.3997136953473092,0.10484046593308449,0.1038088714703918,1000
0.717413329482078,800.0,0.0,24.25731286345799,45.63036924237649,-6.531129436492919,-1.115555238127707,0.3958013527095316,0.09009769450873144,0.08969639234244836,1200
0.6755519026517877,800.0,0.0,-7.208969688573835,-7.244014454685654,-7.138502202033999,-1.317719768881799,0.3947683039307593,0.07697035230696207,0.07664952721446754,1400
0.6361554601788519,800.0,0.0,-8.365848188725769,-6.896634376715297,-7.706095299720762,-1.5195297968387595,0.3906260709464553,0.06702282845973967,0.0668269167654217,1600
0.5990728455781933,800.0,0.0,3.7860467729806153,26.455915780196943,-8.243102056980131,-1.7211896342039092,0.38781125158071517,0.05827292976900936,0.05805886927992099,1800
0.5641579547524451,800.0,0.0,-1.691850004972735,7.014157400276769,-8.737850551605227,-1.9230760198831567,0.3839684964716434,0.052213618122041235,0.051948062311857904,2000
0.5312900745868686,800.0,0.0,-8.182964066469186,-7.004261617919405,-9.208262248039246,-2.123927137851715,0.3852229091525079,0.04481961425393816,0.04444059737026693,2200
0.5003315344452856,800.0,0.0,-4.123457044758987,-1.9204340901446892,-9.627031812667841,-2.3273023653030407,0.3801870839297769,0.03903945438563824,0.03969534054398538,2400
0.4711851587891578,800.0,0.0,-0.7044670691226312,3.009302215118561,-10.024657001495354,-2.52673408865929,0.38060420826077473,0.03519786043092608,0.03399051873013378,2600
0.4437510739266869,800.0,0.0,26.248204187917395,44.5543432485605,-10.40091720581054,-2.727861423492428,0.3762414491176608,0.03162742082029579,0.03083117247559127,2800
0.417918584495783,800.0,0.0,-3.0162246305334417,-1.3028447334683693,-10.7460338973999,-2.9285252845287326,0.3747870056331156,0.027717851400375366,0.027254719445481922,3000
0.3935929326713086,800.0,0.0,-7.911188541004653,-7.926414045446157,-11.06058063983918,-3.1291416501998883,0.3707747718691828,0.025808781255036595,0.025334700057283076,3200
0.370684353709221,800.0,0.0,-9.210522951404487,-8.840429453759748,-11.345085134506228,-3.3299818539619457,0.37021276250481594,0.02312494303099814,0.02279713580384852,3400
0.34911194920539856,800.0,0.0,9.651972006654256,17.67678668530524,-11.614303097724918,-3.5289832127094254,0.36777616113424333,0.021024765493348238,0.02051547864452004,3600
0.32880056187510487,800.0,0.0,11.543919649590203,26.19727554984254,-11.859733061790475,-3.729586230516433,0.36634854659438115,0.01925376808270811,0.0182657339470461,3800
0.3096791718900202,800.0,0.0,6.580989797841438,12.898809792083773,-12.084126219749445,-3.926650878190994,0.36388575404882406,0.017304174019955085,0.017055248972028487,4000
0.29166952922940287,800.0,0.0,7.901072595922605,14.342923868729022,-12.295501279830928,-4.127153589725492,0.3634856912493703,0.015603474173694842,0.015757480715401492,4200
0.27470832943916323,800.0,0.0,-2.961129141206232,-2.732070620317436,-12.466931576728834,-4.325126056671139,0.36146059587597873,0.015805936213582755,0.015111006344668566,4400
0.25874405518174187,800.0,0.0,12.230226469461059,12.675651823388012,-12.638338994979868,-4.520530900955197,0.36026494711637475,0.014457082678563896,0.01385375830344856,4600
0.243709471449256,800.0,0.0,23.327602620669882,25.385707194814056,-12.785697231292724,-4.718946139812465,0.35737543508410485,0.013715981501154603,0.013083217605017124,4800
0.2295514167845249,800.0,0.0,3.6933786325417337,7.17181571874571,-12.936444520950309,-4.914244530200963,0.3565916915237904,0.012378626582212754,0.012170767853967859,5000
0.21622482806444163,800.0,0.0,23.163134230367714,26.843448458976738,-13.065403904914856,-5.106164183616636,0.3545368219912051,0.014176591974683109,0.012129140696488312,5200
0.20367489747703083,800.0,0.0,18.662895225739852,27.758473006368344,-13.171913032531736,-5.301853175163269,0.35431702181696884,0.012746082020457818,0.011578392249066378,5400
0.19186047062277803,800.0,0.0,22.786320379660022,21.318837223421315,-13.268369894027712,-5.494404692649836,0.3542771106958396,0.011372798292432,0.011046435812022533,5600
0.18072978250682353,800.0,0.0,7.434281865986502,16.932514591632504,-13.354869036674495,-5.687109463214874,0.35121680483222,0.011050889729522171,0.0100693334895186,5800
0.17025561250746238,800.0,0.0,25.702090318875737,25.59961202636847,-13.424060878753666,-5.873250942230224,0.3530534172058106,0.010563120555598288,0.00946699525229634,6000
0.16039600573480114,800.0,0.0,40.91134856755561,11.407476072972479,-13.485964112281803,-6.059652545452115,0.35211551383137674,0.01141402157023549,0.009988095492590221,6200
0.15110811032354837,800.0,0.0,14.902074438711175,19.341009916363706,-13.543743281364433,-6.250635738372804,0.34767587482929235,0.010318317266646775,0.009956575895193965,6400
0.14236531555652635,800.0,0.0,15.321332152474298,45.50693392805771,-13.60397852420806,-6.42862501382828,0.34680660814046843,0.010314655285328612,0.00965928717283533,6600
0.1341394796222448,800.0,0.0,40.52633019196584,59.57983910621931,-13.633895468711863,-6.609306941032409,0.34710362762212743,0.009700739870313549,0.00847463156329468,6800
0.12639866668730992,800.0,0.0,23.66121894215762,24.375664365876208,-13.652797899246208,-6.775844571590425,0.3462710526585581,0.010488769393414265,0.009765424251090718,7000
0.11911539498716595,800.0,0.0,42.95443311069821,30.869070124369063,-13.697888422012324,-6.948514075279233,0.3464239920675752,0.009355353594291961,0.008814139564055952,7200
0.11226013652980336,800.0,0.0,39.6595970385802,26.60490542108062,-13.702692813873291,-7.118174307346345,0.34378500342369056,0.01144115668255835,0.00975968250539155,7400
0.10580969221889966,800.0,0.0,75.18694576081691,46.234538002062784,-13.733978767395019,-7.270796978473665,0.3442110100388529,0.00880196647020056,0.008113694663625215,7600
0.09974577855318781,800.0,0.0,39.842341931727425,37.927359562180406,-13.73788390636444,-7.417676267623902,0.3438173544406888,0.008889743310865023,0.008713501587044445,7800
0.09403844475746158,800.0,0.0,57.08029780757477,41.33719663492168,-13.708990426063542,-7.572730293273927,0.3398972913622853,0.008588817857671524,0.00859888431848959,8000
0.08866755709052083,800.0,0.0,13.504289177093165,20.163622144391137,-13.734863333702089,-7.705971562862399,0.3387177436053755,0.008899706241209067,0.009005697013344624,8200
0.0836174311488867,800.0,0.0,28.827077402515418,19.24918332851888,-13.712967548370367,-7.8353510665893555,0.3393126077949998,0.009008361864835024,0.008859939125832186,8400
0.07886921141296625,800.0,0.0,16.334530015188882,21.101811583155587,-13.73267579078674,-7.967292499542237,0.3408034989237784,0.008853829638101147,0.00847027484094725,8600
0.07439812701195467,800.0,0.0,46.56899171912355,30.708106469373625,-13.738516802787782,-8.071115400791177,0.3374969796836375,0.009091834267601375,0.00844819576479495,8800
0.07019760813564063,800.0,0.0,8.540189797920002,10.25708325680047,-13.701760983467109,-8.171246509552008,0.33647944048047046,0.00953834176063537,0.00800165279768407,9000
0.06623755775392054,800.0,0.0,24.969877914883234,22.68489139796764,-13.665601491928083,-8.314848976135261,0.33783119425177577,0.00862017439678312,0.009976371517404917,9200
0.06250755179673435,800.0,0.0,49.57711878760661,41.09273149928998,-13.642638139724733,-8.382909364700316,0.3342235307395461,0.008401028411462907,0.007782215846236797,9400
0.059005576279014364,800.0,0.0,39.71800902842271,35.10925275716528,-13.63195156097413,-8.460268340110773,0.33519700661301616,0.009381183604709803,0.009215536497067635,9600
0.05570506937801836,800.0,0.0,17.788636932908126,11.603393763503938,-13.617367358207701,-8.555859098434453,0.33506828054785714,0.008840332019608476,0.008057371103204786,9800
0.052599094938486815,800.0,0.0,28.758136725245752,30.136177974733858,-13.569208993911731,-8.610533947944633,0.33408848464489,0.010094686313532282,0.00829602990765125,10000
0.0496754155308008,800.0,0.0,60.7759259748117,37.84770954383717,-13.544094448089595,-8.678465929031379,0.3323364612460136,0.009692368383985009,0.010176013337913894,10200
0.046920428704470385,800.0,0.0,30.65195047351675,31.897579199376235,-13.548050551414494,-8.729653463363643,0.3325914092361925,0.010387298020068561,0.009151621011551472,10400
0.044327628910541546,800.0,0.0,49.99689006241228,38.078960177184776,-13.477279248237611,-8.76597195625305,0.3295262879133224,0.008354227894451472,0.0079706254065968,10600
0.04188702672719958,800.0,0.0,52.931315750326405,41.7615903300143,-13.473328676223757,-8.802756524086,0.3297150394320486,0.00920688555808738,0.008794998691882947,10800
0.03958892457187178,800.0,0.0,48.12637853591139,27.079442822923376,-13.402755908966071,-8.819666061401367,0.3310129018127915,0.009729674400296071,0.008636860600672668,11000
0.03742575855925673,800.0,0.0,41.41154736738566,23.904524870601325,-13.393482546806329,-8.820648989677439,0.32991243422031397,0.009090985963121061,0.009522007699124512,11200
0.035386169664561755,800.0,0.0,43.68288410455735,21.744057566476,-13.336982016563425,-8.849388041496281,0.33043123438954375,0.010142561569809921,0.008805479628499594,11400
0.03345996480435128,800.0,0.0,61.91965415864864,32.02600226010884,-13.288117666244505,-8.847494707107547,0.32813435316085826,0.008003071430139248,0.008629359244368985,11600
0.03164390925318002,800.0,0.0,63.60896382942464,49.376302940525335,-13.28495599746704,-8.862200970649715,0.3273109942674634,0.008862249122466883,0.010900295141618686,11800
0.029938471950590614,800.0,0.0,40.67895466602322,27.13119688969418,-13.243876843452453,-8.774383487701423,0.3255586332082747,0.009686547378078099,0.008704535961151127,12000
0.02833211966790259,800.0,0.0,48.25052445592269,33.11933567413261,-13.186878128051765,-8.787270317077637,0.3269464495778082,0.009396813134662816,0.009517461003269995,12200
0.026811999436467896,800.0,0.0,68.45839643678516,50.33065300205233,-13.170796723365788,-8.740752658844004,0.3279743495583533,0.009978323667310177,0.008489533786196256,12400
0.025382620757445677,800.0,0.0,55.99331519287559,43.76462246945049,-13.126230049133294,-8.663238449096673,0.32544334352016463,0.009167602276429538,0.010033597981091581,12600
0.024036739086732276,800.0,0.0,48.15807129372707,43.240856363987476,-13.06993432044983,-8.66035861730576,0.32367195248603814,0.010402985208202159,0.00939269344555214,12800
0.02275945218279958,800.0,0.0,70.93188039173809,36.099034541173616,-13.07391886234283,-8.575834116935738,0.32567917421460163,0.009571517633739857,0.008787957851309326,13000
0.021556222038343557,800.0,0.0,97.26606129713564,2.8276312459267086,-13.014389796257024,-8.52692767620087,0.32293490946292897,0.009634496581275015,0.010376524792518474,13200
0.020421089306473735,800.0,0.0,72.5854100045141,43.16704558175563,-12.973920512199394,-8.464683730602264,0.3246247282624245,0.009917458535637705,0.010936923362314702,13400
0.019348021959885973,800.0,0.0,67.34175575890154,55.449826739230005,-12.977617115974423,-8.398429622650138,0.3228879521787163,0.009568891844246532,0.008529973465483644,13600
0.018335492499172688,800.0,0.0,87.66324736101221,54.96181523898035,-12.923035621643068,-8.34048159360886,0.3248495365679266,0.010777123330626635,0.009803624309133736,13800
0.017377481758594517,800.0,0.0,93.10623607581218,48.30448730553611,-12.933419613838181,-8.175484144687653,0.3232027623057368,0.009887504284270113,0.010309049682691694,14000
0.016478745248168707,800.0,0.0,58.35220930738976,48.92369599361087,-12.810866184234616,-8.048738744258872,0.3217202039062976,0.011771417143754662,0.0120058528962545,14200
0.01562780575826762,800.0,0.0,48.09572751649376,53.35522366630555,-12.80138525485992,-8.059689095020303,0.32277269706130024,0.010746092260815196,0.011622066115960488,14400
0.014819668107666072,800.0,0.0,50.27477898816267,52.5632226337009,-12.772356123924256,-7.896847360134119,0.3205217230319976,0.01134943532058969,0.010801250040531158,14600
