eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
48.9,0.3,3.017730192671552,0.6469426059177499,-2.0283474597930957,0.04008379179239271,0.03399565131217245,250
46.1,0.8306623862918076,2.9158953355275083,0.663988348963524,-2.0599026718139655,0.010235797829926018,0.010323368003591883,500
38.0,0.4472135954999579,2.5359162627786143,0.6461209717280405,-2.050546838760377,0.026758293986320496,0.023844093564897775,750
38.2,0.6,2.546938976404901,0.6548483527124588,-2.047408267974851,0.034284405317157526,0.03317834931612013,1000
39.0,0.7745966692414834,2.581810338130177,0.6672310113199736,-2.0449171714782683,0.05407800625264647,0.05202108834683899,1250
40.6,0.4898979485566356,2.726439877475407,0.6500354759267188,-2.0487584514617927,0.07188399747014045,0.0678593584969639,1500
37.9,0.5385164807134504,2.5332983548888994,0.6548323858838869,-2.0426431312561033,0.09620283174514765,0.09282068440318114,1750
39.5,0.5,2.667891407426828,0.6500932338162326,-2.0447105045318614,0.11588014185428624,0.11069060903787606,2000
35.2,0.6,2.402994947989861,0.6597335881575103,-2.0426325292587277,0.14300582185387622,0.13841362920403483,2250
35.1,0.5385164807134504,2.3934629041600815,0.6542663144746423,-2.049263476371768,0.1848763722628354,0.1782686244398355,2500
85.4,1.1135528725660042,6.4831338907484115,0.7246344357356089,-2.051669814109803,0.22187446296215055,0.21705661690235148,2750
77.3,0.45825756949558394,5.680036308577153,0.6545969258532591,-2.0580529088974022,0.2890139686167237,0.27811172452569016,3000
43.0,1.0954451150103321,2.9350755372132094,0.6883545275334637,-2.057320041656497,0.3095365376174451,0.2977410521507262,3250
67.6,0.4898979485566356,4.792104685315179,0.6585996658670916,-2.0625734872817976,0.37590092730522123,0.3669092910587787,3500
90.8,0.6,7.007120712352539,0.6695872252535544,-2.0651355714797996,0.4180051608085628,0.4009313442707063,3750
92.0,0.4472135954999579,7.061758991796655,0.6585267998091865,-2.068064212799071,0.502230276048183,0.48623879808187515,4000
90.7,0.9,6.8441066402370225,0.6825025701440398,-2.0698553676605225,0.4946045968532561,0.47894089686870545,4250
91.9,0.7000000000000001,7.117232309720873,0.6696890331330282,-2.0744953022003148,0.6004197084307668,0.5882919036746022,4500
89.8,0.9797958971132712,6.923855714550302,0.6913302389403368,-2.074661721229554,0.6267503303885466,0.6111593123674388,4750
94.8,0.9797958971132712,7.257930015474602,0.6845790604237119,-2.0769511013030977,0.6257220098972314,0.6112219766378398,5000
93.0,0.6324555320336759,7.242278745181483,0.6662311509284221,-2.0799640312194825,0.7306206111907969,0.7218534663915624,5250
91.2,0.6,6.952136994384513,0.6696361827334739,-2.081567134857179,0.6838183716535573,0.6850083022713656,5500
92.3,0.9,7.089772127433301,0.6843093950309843,-2.0815140590667736,0.7497139549255375,0.7384245823621751,5750
91.5,0.6708203932499369,7.0202293655205805,0.6647406100518943,-2.0850792140960692,0.7605278809070577,0.7601927344202989,6000
94.0,0.6324555320336759,7.181095609163157,0.6677834924585864,-2.0856110610961904,0.8234537868499753,0.817330872297287,6250
