eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/q1,loss/q2,loss/v,timestep
800.0,0.0,-7.652369514564896,-4.529820786453557,2.2295329318046555,0.013870253956876672,0.01749523045495154,0.0023826745473779698,250
800.0,0.0,-8.830811350800733,-7.946135265130917,2.1666284255981405,0.004748375784140078,0.0047758152172900714,0.00044547992618754526,500
800.0,0.0,-6.1630958830902385,-4.736402553594108,2.1077171154022216,0.005383189228363335,0.005277478230185809,0.0005297228664858262,750
800.0,0.0,-5.996661233734776,-4.336412313606168,2.067036075592043,0.004316815425176174,0.004242031989153474,0.0005691912731854245,1000
800.0,0.0,-9.911407859220924,-9.898528317992229,2.037185778141018,0.004465619247406721,0.004419870638288559,0.0007142645844724029,1250
800.0,0.0,-9.238947142675286,-10.016462694011668,2.0150044221878054,0.004409651144873344,0.004502185411285606,0.0008409576024860142,1500
800.0,0.0,-8.992479909607537,-8.950798189441786,1.9954610767364502,0.004809926061425358,0.004853073928970844,0.0009587212644983089,1750
800.0,0.0,-5.978249585466624,-4.585022681390551,1.9813117995262153,0.004462785449344663,0.004722425667103383,0.0010969229470938451,2000
800.0,0.0,-4.999462016560795,-5.135333779649887,1.9754799642562866,0.004599576935172082,0.004895739804953342,0.0012043178037274636,2250
800.0,0.0,-8.472257191098935,-9.315981407909469,1.9578481106758123,0.0046824450334534105,0.005172279318328949,0.00136567512527108,2500
800.0,0.0,-6.315658060261066,-4.617424225371381,1.9525903058052059,0.004834024088922889,0.005370124964974819,0.00147057166835293,2750
800.0,0.0,-8.520711609773969,-9.712687793551769,1.9436836843490592,0.005040544998366389,0.005649522885214535,0.0015862898766063165,3000
800.0,0.0,-3.3188661415317906,-3.669606073306287,1.9316592974662778,0.005487892195582395,0.0060255923895165325,0.0018061807272024457,3250
800.0,0.0,-7.273327977896011,-4.621529730665234,1.9278892312049867,0.005378367402590811,0.005877343733794988,0.0018644740730524045,3500
800.0,0.0,-8.779549736091878,-9.415614144203168,1.9216942405700674,0.005539092207793148,0.006030997805763035,0.002043036722578109,3750
800.0,0.0,-6.063143046622123,-3.8909475324643243,1.9200326375961305,0.0065204413644969475,0.007212581451516598,0.0021827493207529215,4000
