alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/behavior_policy,loss/critic1,loss/critic2,timestep
0.9627946107387545,800.0,0.0,15.390335343870476,31.242404647621598,-2.7290564813613933,-0.1263403035711963,1.342919949293136,0.2725351150631907,0.2712304421663283,250
0.892535249233246,800.0,0.0,-8.365111532880105,-7.459637144809285,-3.7568603830337532,-0.38163452947139775,1.1070123829841614,0.14212671822309478,0.14237491676211347,500
0.826437658071518,800.0,0.0,0.11702759987825581,15.24194505966845,-4.696397668838498,-0.6401255922317513,1.0934746990203856,0.10866590192914014,0.108908578336239,750
0.7665269632339479,800.0,0.0,-1.0695963910556665,4.381491530334458,-5.597397974014289,-0.8935464920997623,1.0591711680889122,0.08521247053146355,0.08539768096804631,1000
0.7110027980804446,800.0,0.0,4.861622616169177,11.142702143105463,-6.401838111877441,-1.146182531356812,0.4330873620510099,0.08748798114061351,0.087806922763586,1250
0.6595435895919799,800.0,0.0,3.0048451710103565,13.793697329125909,-7.155551109313968,-1.39881260251999,0.4081619929075241,0.0741137414872647,0.07405257098376745,1500
0.6118402581214907,800.0,0.0,-4.9524252992631626,-5.960315503935614,-7.837678113937381,-1.6506261286735544,0.40698481464385994,0.06130921590328216,0.06177406604588032,1750
0.5676090297698971,800.0,0.0,-2.6372553659164555,3.8903562271629166,-8.47123894500733,-1.9028404107093801,0.39896573483943953,0.05243335840106012,0.05262519215047363,2000
0.5265815851688384,800.0,0.0,-10.513030680933456,-9.779892646292614,-9.052947952270511,-2.154032739639283,0.40182247042655955,0.04484946405887602,0.04501104746758935,2250
0.488524585723877,800.0,0.0,-3.4525540236355226,7.335278847646406,-9.580755516052234,-2.406898865699768,0.3962140665054323,0.038445497706532494,0.03923301744461062,2500
