alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/behavior_policy,loss/critic1,loss/critic2,timestep
0.9632511999607087,180.1,46.52622916162452,6.864265056263469,1.9604676224498403,-5.176202276229854,-0.18819714522548023,0.3377525415420536,1.3540628228187561,1.3753624510765057,250
0.8936344547271732,64.8,1.5362291495737217,3.4963042122727597,0.6928753348561987,-7.1071126422882145,-0.5650490031242371,0.3307109903097156,1.1720560629367847,1.1640909101963046,500
0.828044498443604,53.9,0.5385164807134504,3.1725120041629244,0.6498939624817001,-8.983968763351447,-0.9403948943614956,0.3304280987977982,1.3569538078308112,1.346243447303773,750
0.7688535110950472,44.8,0.9797958971132712,2.867277299406904,0.6798344173579385,-10.755368110656743,-1.2899974107742307,0.3288443630933766,1.4855933537483192,1.4786185021400444,1000
0.714453392982483,43.3,0.45825756949558394,2.793654525524745,0.6485906523154946,-12.449603973388673,-1.618220849990844,0.3303982048034669,1.6342003667354579,1.6318073627948755,1250
0.6645025718212132,36.3,0.45825756949558394,2.4539631758044456,0.6512533938367989,-14.05413599395753,-1.9191112813949591,0.3303180140256879,1.7522503082752223,1.7645290102958675,1500
0.6185213556289677,32.4,0.66332495807108,2.2650248681839953,0.6581301226073885,-15.567654422760011,-2.1998658595085163,0.3312218371629711,1.9352700800895697,1.9457822484970084,1750
0.5762087085247041,35.2,0.7483314773547882,2.4034900971293647,0.6654248730190895,-17.00401203155519,-2.457802879333496,0.33021573376655594,2.0738126196861266,2.097284878253936,2000
0.5371862807273864,26.2,0.6,1.991928259410985,0.6521742744604087,-18.47807782745362,-2.684513976097107,0.32948462176322957,2.3242515029907227,2.340243124485014,2250
0.5011920832395552,29.9,0.5385164807134504,2.151091145277257,0.6505735907199889,-19.949541244506847,-2.905220975875856,0.32843296289443974,2.5695005083084106,2.575132677078249,2500
0.4678123228549958,29.9,0.8306623862918074,2.1549779080566154,0.6654447439516591,-21.370262939453113,-3.100841793060302,0.3296560957431799,3.0059740138053863,3.012188403606414,2750
0.43683739137649535,32.6,0.66332495807108,2.3335994437204253,0.6569779750356339,-22.848034118652325,-3.302738801956178,0.3288964920043942,3.2640533623695376,3.234549481391907,3000
0.407897276043892,63.7,2.3685438564654024,4.371657739466693,0.8363592765363461,-24.219453033447255,-3.506057899475099,0.3292178224325182,3.8787241206169107,3.854654855251311,3250
0.38100237786769886,83.6,0.4898979485566356,6.2918510574464115,0.6623618901180551,-25.78407641601565,-3.6536572246551513,0.33155984568595914,4.2191355714797965,4.1716231851577685,3500
0.3559838714599608,83.5,0.806225774829855,6.2247272346649805,0.6885183756075032,-27.22612553405763,-3.820265313148498,0.3304371397495268,4.545325230598451,4.513739768028256,3750
0.33255829250812546,83.2,0.6,6.194423785315737,0.6726032794329843,-28.6586130828857,-3.973358922004699,0.3288372209072113,5.096064891815183,5.032130158424384,4000
0.3107383135557171,84.5,0.5,6.0498471711256645,0.6659358414257748,-30.15440909576414,-4.122023770332336,0.32927501487731936,5.670890687942507,5.591233797073366,4250
0.29042399251461093,84.0,0.0,6.04041689050929,0.6444953249950984,-31.872733268737793,-4.25193658256531,0.3290829195976257,6.071897369384757,5.944125420570378,4500
0.2713839066028599,86.1,0.30000000000000004,6.224897648420985,0.6566456515678015,-33.286410446167025,-4.38453798389434,0.3291560370922088,6.507079184532167,6.3713911027908345,4750
0.2536385979652402,91.8,2.181742422927143,6.337811751223548,0.8412900099451628,-34.94333479309081,-4.495411866188054,0.3294921534061432,7.231593544960014,7.066651918411261,5000
0.23701419693231568,93.6,0.66332495807108,6.504737849740301,0.6548055215275879,-36.556360504150405,-4.631851404190057,0.32922368562221493,8.021796064376831,7.860465437889096,5250
0.22145669263601295,92.5,2.29128784747792,6.310243059029222,0.8468471014920027,-38.063578964233386,-4.7362850017547515,0.328599046230316,8.96616529655457,8.756597709655766,5500
