eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
59.2,1.3266499161421599,3.3281231226547088,0.6797178295670798,-2.0605327138900775,0.03746385234873738,0.04286803078278896,250
30.7,0.45825756949558405,2.1849332183249337,0.6504943090986562,-2.0478725976943952,0.009871747741475688,0.011023634040728208,500
45.2,0.7483314773547882,2.889238954597515,0.6667055846096799,-2.0415026788711548,0.026735705815255653,0.027625298228114856,750
41.9,0.5385164807134504,2.7276114673868075,0.6534800529860307,-2.0406804466247532,0.036130307778716036,0.03813287292420866,1000
41.7,0.6403124237432849,2.716113566609898,0.6592656997139723,-2.0405454893112194,0.050790391787886635,0.05311713125556709,1250
41.6,0.66332495807108,2.7097917729710104,0.6614257029887924,-2.0396025724411024,0.0716330208480358,0.0747730298712849,1500
41.4,0.8,2.701523277353937,0.6727321985887852,-2.0442949171066283,0.09419267963618042,0.09651862162351608,1750
39.6,0.66332495807108,2.6145648182164463,0.661253854969242,-2.0457335262298573,0.10886968147754676,0.10995668537914749,2000
37.7,0.45825756949558394,2.5263471046780315,0.6477063874036312,-2.0471126194000235,0.15923571002483372,0.16314013969898228,2250
38.3,0.7810249675906653,2.5529151007312576,0.6671685666315103,-2.050224756240846,0.18852172192931188,0.1913412510156632,2500
39.1,0.5385164807134504,2.5865377253441912,0.6510097963219049,-2.0534457054138198,0.23528679203987138,0.23742585584521314,2750
37.4,0.66332495807108,2.5096237588680426,0.6626555839631623,-2.057916823387145,0.2567011677324769,0.25713001865148577,3000
37.3,0.45825756949558405,2.5038327605015365,0.6499845250109967,-2.0623553323745747,0.30491133239865265,0.30378683295845954,3250
56.3,1.004987562112089,3.863700300250872,0.7075851416955211,-2.064456798553463,0.3556928136944773,0.35178853926062587,3500
36.6,0.66332495807108,2.4740100693170013,0.6654240616644727,-2.060638670921324,0.4094860844016074,0.40432471925020175,3750
82.5,0.5,6.252138955165652,0.6646535604118992,-2.068299551010134,0.4767635439038272,0.4649371645450592,4000
91.7,0.6403124237432849,7.106794766090631,0.6662153743535484,-2.068120980262755,0.5208582831025121,0.5106727218031883,4250
84.4,0.4898979485566356,6.42033651657903,0.6590077853697589,-2.0704901523590094,0.5184805795550347,0.5018346050977706,4500
90.9,0.7000000000000001,6.970113004501783,0.6660730090961191,-2.074803888320922,0.6295602073669427,0.5981740708351151,4750
92.6,0.66332495807108,7.219405143899174,0.6733244431051538,-2.0775683469772317,0.6644840891361247,0.6421885256171217,5000
91.6,0.66332495807108,7.037291346935028,0.6689799875009784,-2.0789332933425855,0.7987228594422336,0.7536960723400122,5250
89.7,0.45825756949558394,6.883023111209603,0.659791915334279,-2.078910717964177,0.7828095859289166,0.7287213829755779,5500
93.7,0.45825756949558394,7.141637477370141,0.6509442014849379,-2.0780204410552967,0.8634469408392906,0.8050457859635353,5750
91.6,0.4898979485566356,7.0146865184819305,0.6553552731768542,-2.0813471145629903,0.875957734942436,0.8123542575836178,6000
92.3,0.6403124237432849,7.046197143325032,0.6643979528658117,-2.0826096324920673,0.9608061274290086,0.8815623931884764,6250
95.1,0.3,7.217292103887549,0.6423122339407583,-2.086336967468262,0.9805522075891496,0.9028563685417179,6500
91.6,0.66332495807108,7.001753928849597,0.6703139524657973,-2.086634624481202,1.0642504086494453,0.9863185507059095,6750
95.6,0.66332495807108,7.245703795047585,0.6731154210488038,-2.083975063323975,1.1271296410560618,1.0511278809309001,7000
93.0,0.0,7.103392094965555,0.6319975359653854,-2.084747112274172,1.1611809091567997,1.0869964612722407,7250
91.4,0.66332495807108,7.059453504499022,0.6678099742065154,-2.0893144187927226,1.2335694632530207,1.1247927081584916,7500
92.0,0.6324555320336759,7.0603658082072,0.6699416347111279,-2.086866094589231,1.2751848635673526,1.1857758512496952,7750
92.3,0.6403124237432849,7.120988015008131,0.6709084591794247,-2.0907269248962397,1.3381173462867726,1.2391734766960152,8000
93.8,0.7483314773547882,7.256252326088565,0.6742935295579723,-2.0933326435089104,1.3410332050323486,1.2568419237136836,8250
94.0,0.6324555320336759,7.16786478252365,0.668520911548288,-2.0917979850769055,1.3889035109281533,1.3069142646789553,8500
96.6,0.4898979485566356,7.306918119872939,0.655054737479785,-2.0934141063690164,1.5561093244552604,1.4548047508001332,8750
101.5,0.5,7.516738091889439,0.6535825445117281,-2.0915611076354987,1.5996262679100028,1.5336498103141796,9000
91.9,0.5385164807134505,7.053654585073332,0.6575062331978693,-2.0959031543731683,1.6788124213218683,1.5778095822334293,9250
93.2,0.4,7.117533944475503,0.651909226139603,-2.094330560684204,1.6276872653961183,1.5452699301242823,9500
97.4,0.66332495807108,7.319770842758391,0.6634662457587801,-2.097922893524174,1.6422548093795777,1.5640608832836154,9750
92.3,0.6403124237432849,7.087830445315875,0.6660947681161724,-2.0980107631683373,1.9518309545516954,1.8414803714752193,10000
95.5,0.806225774829855,7.255986411537764,0.6761869773284318,-2.097893157958983,1.926483713865279,1.8200699265003208,10250
96.0,0.6324555320336759,7.277452546094216,0.6662604988314218,-2.100898292541505,1.7993862199783335,1.7093899092674245,10500
96.7,0.6403124237432849,7.341982958076682,0.6703220911034878,-2.0995232019424384,1.990703133344649,1.9205137202739708,10750
101.3,0.6403124237432849,7.587940704857514,0.661226201313531,-2.0974609003066997,2.1587004699707038,2.0570055916309364,11000
91.9,0.7000000000000001,7.072388333310522,0.673294645306319,-2.1021995410919185,2.105922327756881,1.997798454761506,11250
100.3,0.6403124237432849,7.494468573331163,0.6611105253794756,-2.098474658012393,2.2342547459602358,2.141593216896057,11500
97.6,0.66332495807108,7.348003605949492,0.66641182813013,-2.101169341087341,2.4279955983161905,2.3455133669376353,11750
92.6,0.66332495807108,7.14287002633453,0.6652343375334436,-2.0992926521301287,2.384877673387528,2.2649660632610327,12000
93.4,0.4898979485566356,7.096024376595887,0.6578364105426633,-2.098064324378966,2.5230223844051354,2.429008207798006,12250
100.6,0.4898979485566356,7.449001485038142,0.6535873985572946,-2.100031424522399,2.6285618543624896,2.530532893896101,12500
92.2,0.6,7.143049910001908,0.6604620176923804,-2.101081577301027,2.638996942281721,2.5236287386417375,12750
91.7,0.45825756949558394,7.156994145399939,0.6555024513409474,-2.0997797832489002,2.7134518280029316,2.575877315759659,13000
92.2,0.6,7.07737847648785,0.6668537905002129,-2.1038037538528416,2.754448762893678,2.6478689451217683,13250
92.8,0.7483314773547882,7.084862509372458,0.671966925889874,-2.1004412765502916,2.9528154792785632,2.880560387849809,13500
