eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/critic1,loss/critic2,timestep
800.0,0.0,-0.017545593439451782,10.351890396446468,-1.2729198613166797,0.0019273940400453275,0.002110139621538112,250
800.0,0.0,-2.9887644514755554,1.5260944922279278,-1.3977549095153827,0.0008867857454461042,0.0009680337309837327,500
800.0,0.0,13.670535271405853,10.029875459311237,-1.1385037574768064,0.007399730173521679,0.011393139562103896,750
800.0,0.0,1.8451651202639068,13.991972654919277,-1.1666904401779172,0.0007632208618451842,0.0010735674597672177,1000
800.0,0.0,2.506736211382909,14.879770705685678,-1.2071400041580203,0.0006763541821273971,0.0009423483623540959,1250
800.0,0.0,18.390885558695995,23.67875148394411,-1.292874771118164,0.000626249051390914,0.0008880722216563296,1500
800.0,0.0,4.294087845304903,14.9254315828488,-1.3543986201286324,0.0006035882561700421,0.0008629891330492678,1750
800.0,0.0,3.3734940990197844,13.429497859469272,-1.4132856054306024,0.0005480422120308503,0.0008088167667156083,2000
800.0,0.0,9.643802470113434,20.537134138426673,-1.4852506666183476,0.000560892533918377,0.0008594618460629133,2250
800.0,0.0,-1.8059783124485604,-3.1579370411931422,-1.509400394439696,0.0005028093499713575,0.0007819341922295276,2500
800.0,0.0,17.07876159197902,26.988853357130115,-1.558953166007993,0.0004918005806393925,0.000745137838181108,2750
800.0,0.0,-4.237129955617279,-5.016744211731851,-1.5995164632797239,0.0004795342774596066,0.0006645586373633708,3000
800.0,0.0,2.882690927844862,9.14615869790463,-1.6462846775054925,0.0004607887562597169,0.0006118460590951149,3250
800.0,0.0,2.7608952809943577,16.08518935102947,-1.662498598098755,0.00046167374250944733,0.0005812725371797567,3500
800.0,0.0,-4.712130076494282,-4.669680553061996,-1.6899880270957937,0.00045267273811623485,0.0005491473575239072,3750
800.0,0.0,2.069712244322531,14.341244636747039,-1.7019529967308051,0.000465245219413191,0.0004886752913007511,4000
800.0,0.0,1.6337720287963382,10.011034692064174,-1.7274580497741714,0.0005086023978656156,0.0004972173747373744,4250
800.0,0.0,8.435407501292996,22.20970388365445,-1.7503672289848315,0.0004918624476413248,0.0004751807042048317,4500
800.0,0.0,10.523752411625932,15.758534467883322,-1.777528728008269,0.0005250832641031589,0.0004878864614875061,4750
800.0,0.0,21.784024289768144,26.964440430262034,-1.790133387565613,0.0005202567205415108,0.0004917681074002756,5000
800.0,0.0,4.032803232770739,14.0953836046357,-1.8001602239608778,0.0005675990430754602,0.000542292531928979,5250
800.0,0.0,0.1261551275009749,11.572090206251207,-1.8027454581260685,0.0004910626357886939,0.0004517567427828908,5500
800.0,0.0,7.1208260953797495,18.091943920434293,-1.7354320363998417,0.004633299647364776,0.002081944812205621,5750
800.0,0.0,2.3674278472286736,8.706861542399604,-1.7680372896194456,0.0006436463582795118,0.0005848881684360095,6000
800.0,0.0,-6.177844029655262,-7.435172953601928,-1.7574470510482791,0.0006281400437001139,0.0005979410464642568,6250
