alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/behavior_policy,loss/critic1,loss/critic2,timestep
0.9632406339645389,100.5,3.0083217912982647,4.591638293569485,0.7240061461488242,-5.1558809413909925,-0.1882831929032691,0.3391507010459898,1.3713076562881465,1.2939708907604206,250
0.893646927833556,81.6,1.4966629547095764,4.009030971530579,0.6869314466017096,-7.089196262359615,-0.5644669095277782,0.33097554433345755,1.1573629467487345,1.1569301073551173,500
0.8280583145618442,50.5,0.5,3.069300715537573,0.6455520732186485,-8.977990697860724,-0.9398210449218746,0.3298146139383316,1.2955314249992373,1.2912296922206892,750
0.7688676888942726,53.1,0.9433981132056604,3.1479476621374096,0.6688446315942274,-10.780224239349359,-1.2896445722579946,0.3289703072309495,1.430790731191636,1.426253026485442,1000
0.7145026171207421,46.1,0.8306623862918076,2.92663310642858,0.6735368242994442,-12.447262054443364,-1.6147949194908127,0.32802943980693816,1.6017156677246112,1.5940644695758814,1250
0.6645956394672395,34.3,0.45825756949558394,2.354721771962685,0.6476166732594908,-14.080912719726557,-1.9127539386749262,0.32556354272365584,1.788653556108474,1.7921181583404542,1500
0.6187349836826327,35.9,0.3,2.4329669879040194,0.638994504877212,-15.59352402496338,-2.1852192401885997,0.3271619118452071,1.9731948437690725,1.988092566967009,1750
0.576562766313553,30.9,0.3,2.1962222169760524,0.6410256184196296,-17.111527450561514,-2.435192746162416,0.32712449610233346,2.144160233020783,2.165434083223344,2000
0.5376807076930997,29.0,0.4472135954999579,2.1109238605882736,0.6470786411992347,-18.57191635131836,-2.6691940555572513,0.32792261314392074,2.3296976313590987,2.3535402379035943,2250
0.5017098635435104,28.5,0.5,2.0896977903758773,0.648808668556848,-20.072971611022943,-2.87502417087555,0.3245770580768586,2.6864150729179372,2.7282495851516724,2500
0.4683389747142791,29.1,0.7000000000000001,2.119443165191297,0.6609711138700755,-21.538509063720717,-3.0968329353332504,0.3259517492055892,2.9491299948692293,2.9772828073501616,2750
0.43728203928470605,26.9,0.7000000000000001,2.0340899215155654,0.6595090406685209,-23.039239463806137,-3.2780677604675277,0.3257352020740514,3.49315300655365,3.51725459575653,3000
0.4083549926280973,61.4,2.2,4.133700520594433,0.802186748950181,-24.526365768432655,-3.482793567657469,0.32654941570758805,3.6835117506980892,3.7193354916572585,3250
0.38137245404720316,73.3,1.004987562112089,5.242402379829766,0.7300357946542725,-26.014514076232892,-3.641103237152102,0.32467203819751767,4.346591571331025,4.369241106987,3500
0.3562547141313555,64.4,2.537715508089904,4.30961167539896,0.8366222392333781,-27.501920211791994,-3.8197042703628554,0.32573557746410325,4.449210625648495,4.516308452606204,3750
0.33282431340217566,85.0,0.0,6.451541296982591,0.6308315063610141,-29.081345848083505,-3.9555290031433104,0.3273579623699189,5.586550394058224,5.673887717247014,4000
0.3110228772163389,82.9,0.5385164807134505,6.146382068480834,0.6825936384852247,-30.634740783691406,-4.100537609100343,0.32506442248821266,5.465767775535578,5.548994217872618,4250
0.2906264706850056,83.8,0.9797958971132711,6.301544579265546,0.6992997869885831,-32.09545143890382,-4.24546918582916,0.32540974330902084,6.4152998733520485,6.541515347480774,4500
0.27155349969863907,84.8,0.6,6.303925472102806,0.6854725995420677,-33.6868710632324,-4.375601486206052,0.32547078621387493,6.657126459121702,6.8100658912658725,4750
0.25382314378023146,87.7,0.45825756949558405,6.474925568003583,0.6605574336113107,-35.31170057678222,-4.461126369476321,0.32428811359405507,7.0446697311401385,7.198728997230527,5000
0.23731494569778455,89.8,0.7483314773547882,6.714219763044732,0.676089557433303,-36.83655407714844,-4.541266411781302,0.32488797509670214,7.99483310317993,8.131528056144713,5250
0.22189209127426135,89.8,0.4,6.485631052493904,0.65651867504085,-38.56215786743162,-4.668771914482121,0.3257338608503345,7.9130480861663886,8.073233001708983,5500
0.2073339673280716,95.3,0.45825756949558394,6.62208046990812,0.6929957471816373,-40.17783203125011,-4.6896450929641755,0.3271462247371671,9.325258308410644,9.398039026260363,5750
0.19379193878173814,91.0,0.0,6.536871199788691,0.6630087008077074,-41.98617706298824,-4.831209195137021,0.32627007520198836,9.459072887420659,9.594714992523206,6000
0.18117715179920182,91.3,0.45825756949558394,6.675909354278585,0.6694241008591835,-43.683600738525364,-4.923712100982666,0.3257928282022473,10.270013929367067,10.487336509704585,6250
0.1694269618391991,91.0,0.6324555320336759,6.698644961359748,0.6725290710971707,-45.52663775634763,-4.949053078651426,0.32648840701580084,10.65174925804138,10.919537349700912,6500
0.15848944735527024,91.1,0.30000000000000004,6.574532839977426,0.6690062741782178,-47.19473088073731,-4.9671143589019735,0.3266992703676222,11.982968963623048,12.242628791809075,6750
0.14834763586521144,93.2,0.4,6.699603978974583,0.6688147336732585,-48.96503549194338,-4.969283804893495,0.3254452203512191,12.385019218444821,12.627820739746108,7000
0.13886318069696427,94.0,0.4472135954999579,6.630678302547214,0.6678796945085741,-50.79224761962893,-5.015107815742497,0.32562847244739584,12.921273843765277,13.221627439498908,7250
0.1299970915317535,97.0,0.6324555320336759,7.003634921658286,0.66262809201174,-52.67183184814448,-5.079751659393309,0.325469320654869,13.429264207839978,13.767580059051523,7500
0.1215839836895467,91.3,0.45825756949558405,6.6209923266437345,0.6651634024157868,-54.55836511230468,-5.156979801177977,0.3258626528978345,13.910947555541986,14.18568696784974,7750
0.11377898415923121,89.8,0.8717797887081347,6.565820716300277,0.6867830072951315,-56.43731240844727,-5.0454867630004925,0.32583339953422535,15.651143833160402,15.953519412994376,8000
0.10657069957256307,101.6,0.4898979485566356,7.781797627236201,0.6575579118654338,-58.2686369934082,-5.111935245513912,0.32432395172119105,14.96528266334535,15.236576446533197,8250
0.09988612067699439,99.0,0.0,7.074055293124156,0.6788323104589404,-60.31092520141606,-4.895092654228214,0.324703370809555,16.275400489807144,16.640468864440912,8500
0.09366912662982942,93.4,0.66332495807108,6.959606176968007,0.6696401119984445,-62.27653520202637,-4.99010824680328,0.32576373648643503,17.3060961227417,17.693305072784433,8750
0.0877985273301601,96.0,0.6324555320336759,7.114889079795778,0.6734889843301813,-64.34252165222166,-4.975484701156611,0.32484725725650787,18.13493838691713,18.526898155212397,9000
0.08225828897953039,102.5,1.118033988749895,7.46713546461936,0.6907118991819656,-66.68571002197272,-4.980963728904722,0.32545667481422397,18.304309320449814,18.778260421752915,9250
0.07706315791606895,99.1,0.7000000000000001,7.511030915040391,0.6682030222330784,-68.3592920837402,-4.881473674774167,0.3252122642993931,19.66118006134031,20.06484152984618,9500
0.07236552420258514,96.1,0.30000000000000004,7.021367855283343,0.6631666673249028,-70.50411660766605,-4.763984579086305,0.3260834286212921,21.577971866607673,22.08700352096555,9750
0.06789548343420027,102.6,0.8,7.69279625730273,0.6917770755664704,-72.73707849121101,-4.707490055084226,0.3271510409116745,21.6796665878296,22.291989318847644,10000
0.06369868065416816,101.2,0.4,7.144361737216866,0.6582472638767535,-74.96530383300785,-4.857947027206418,0.326276010155678,22.35682987976075,22.92700150299071,10250
0.05972700379788879,94.4,0.4898979485566356,6.700903933534062,0.6652410945111005,-77.29134857177738,-4.611965036392218,0.32465358817577317,24.39183457946777,24.89719503021243,10500
0.05625946190953254,100.9,0.7000000000000001,6.82525348934204,0.6418743487493476,-79.55368899536124,-4.133028617382039,0.32712533211708084,25.96126990509033,26.56352651977541,10750
0.052840771704912186,104.0,0.6324555320336759,7.464531657670037,0.6649885384506399,-81.68601913452154,-4.573458715438853,0.3247536244392394,24.809939594268798,25.3643709259033,11000
0.04963833820819853,93.2,0.4,6.729051712131751,0.6591830396642941,-84.1295485839844,-4.124346422195433,0.3275218398571011,26.328894382476808,27.016966190338124,11250
0.04680444148182866,101.9,0.7000000000000001,7.329439939186387,0.6700105227096603,-86.52074386596668,-4.091033760547635,0.32429792976379385,28.07401461791993,28.791812034606945,11500
0.04400004103779793,95.9,0.30000000000000004,6.852911181105591,0.6432348203590734,-88.70416519165032,-4.133726608276367,0.3262359380722046,28.561392013549796,29.198271190643315,11750
0.04142715035378935,102.0,0.6324555320336759,7.205056401416754,0.6602893683484036,-90.8574456176758,-3.925217627048489,0.3255919569730756,31.062501033782972,31.625539115905813,12000
0.03908822755515571,103.6,1.3564659966250536,6.795949720473919,0.6823491970823942,-93.32806408691404,-3.474131856441496,0.32682641673088086,31.480756370544448,32.008518493652325,12250
0.0370064541995525,94.9,0.3,6.756910340160667,0.6524345280844304,-95.44629794311517,-3.534529010474683,0.3258990676403048,33.708844894409175,34.398847316741914,12500
0.03496442456543448,98.1,0.7000000000000001,7.112218596509267,0.6736708280656064,-97.94549261474613,-3.187039528846738,0.3254233400821688,32.22350722503661,33.025094654083205,12750
0.03316119009256361,97.6,0.66332495807108,6.759110301958661,0.6441851466121077,-100.54525381469728,-3.0586011617183666,0.32572999918460843,33.52345422363278,34.223874568939216,13000
0.03147455524653195,104.1,1.2206555615733703,6.881769432939097,0.6469343612889047,-102.8575688781739,-2.866165602803229,0.3258985530138016,35.16139968490597,36.142279556274445,13250
0.029929172545671474,106.2,1.0770329614269007,7.733887019200604,0.6976878476124591,-105.46212930297852,-2.572889610409733,0.3251435276269915,36.67894963836669,37.1811674079895,13500
0.02849758148193359,109.5,2.0615528128088303,6.984987244098531,0.7160720258385104,-107.65455862426761,-2.3960277129411707,0.3266374378204344,39.92357709884643,40.50675800323483,13750
0.027219659268856042,93.1,0.30000000000000004,6.751805466500363,0.6455084127268111,-110.31479620361328,-2.323618563532831,0.325083617687225,41.87856661987305,42.59992923355098,14000
0.025884163066744827,96.3,1.004987562112089,7.089903286512533,0.6892361312098247,-112.6866784973144,-1.9463642178773914,0.3257252587079997,41.279637725830106,42.22981393432619,14250
0.024770866237580787,103.2,0.8717797887081347,6.800401207207962,0.6570487647920233,-115.00099584960932,-2.115044048726559,0.3254044176340108,42.872152946472184,43.77987874603272,14500
0.023655012890696516,94.9,0.7000000000000001,6.633386000216312,0.6467133260501742,-117.71350869750984,-1.7928122371137147,0.32310056984424557,46.23389496612548,47.08893728637692,14750
0.022782614208757886,101.5,1.284523257866513,6.717682408861199,0.6549792499207633,-120.46580136108403,-1.2988407065272336,0.3246023197174074,44.5868910522461,45.479967109680196,15000
0.021956092022359378,103.3,0.9,6.759075817935886,0.6558547256380669,-123.00426828002938,-1.1835901371538633,0.3242238839864728,46.468864356994644,47.3894925765991,15250
0.021242373600602167,100.7,1.9519221295943134,6.495570188753007,0.7163712677889128,-125.5937278442382,-1.2054137299060832,0.32548209512233756,47.96877974700928,48.954328834533705,15500
