eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/q1,loss/q2,loss/v,timestep
800.0,0.0,-4.973672953529867,-3.6447879583792293,2.3508872113227857,0.055226527432911135,0.10848725427873437,0.012285061238100732,250
800.0,0.0,-9.059553412557195,-9.058558394193977,2.18908125114441,0.004939544747583569,0.004674823306966574,0.0005395461085718125,500
800.0,0.0,-6.967212891753001,-5.327858380240111,2.1315991401672365,0.004605665814131503,0.004213535128626974,0.0005346219035563991,750
800.0,0.0,-8.899249087562456,-9.718059416713677,2.0825303688049317,0.0041727235782891585,0.0038367176395840935,0.00056500816787593,1000
800.0,0.0,-8.742648003230908,-8.410423222514753,2.0517767567634593,0.004152194043155758,0.004106956726871436,0.0006378661846974871,1250
800.0,0.0,-6.41693352086495,-5.299666283713133,2.0237199320793136,0.004101546036079522,0.0041786343217827355,0.0007439375438261782,1500
800.0,0.0,-6.752058426107095,-7.900546953823068,2.0078198690414406,0.0037457652161829204,0.003953677518293259,0.0008341877476777878,1750
800.0,0.0,-10.143947402514739,-10.47399796439368,1.98327096939087,0.004181535372976219,0.00458782948134467,0.000980611393228173,2000
800.0,0.0,-9.011601729265132,-9.939318965644647,1.9762856669425972,0.003889974900987003,0.004389779694378383,0.0010846167816780511,2250
800.0,0.0,-7.645066095634389,-5.50640151181444,1.960762017726897,0.00400465639634058,0.0046369535168632875,0.0012489033669698987,2500
800.0,0.0,-7.282384866149699,-5.231255246421281,1.9539481081962615,0.004680490082129832,0.005536616728175423,0.001425757564837113,2750
800.0,0.0,-6.175766883097881,-4.21567149056846,1.9452655620574966,0.004959972494747487,0.006053905772510917,0.0015982654292602111,3000
800.0,0.0,-6.165114658988059,-7.661977018432023,1.9333756761550902,0.005274110651109365,0.006589191417209802,0.0017765434980392455,3250
800.0,0.0,-8.308020820210661,-9.178626261340074,1.9217241854667662,0.004558425404131414,0.0056307724793441625,0.0017876671976409845,3500
800.0,0.0,-6.223530428248771,-3.4870111796679386,1.9238883938789373,0.005433880816213795,0.006946431483142076,0.0020176092535257343,3750
800.0,0.0,-7.405143966222534,-6.58052084401565,1.9208507909774786,0.005118248376995328,0.0062960887495428376,0.002095606591086834,4000
