eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/q1,loss/q2,loss/v,timestep
800.0,0.0,-8.79311844521907,-9.620430861045426,2.2105733227729787,0.021030127431266,0.025816245119087367,0.005762913178419693,250
800.0,0.0,-4.322750912117139,-3.4043315555256997,2.1692369327545133,0.004690859014168379,0.004746372747235003,0.0005584549062186847,500
800.0,0.0,-9.531461882907093,-9.218973374928117,2.112843890190125,0.00471298097353429,0.004594118939712637,0.0005250781493959954,750
800.0,0.0,-6.5503681359618895,-7.284586875042612,2.0672218799591096,0.0043050840767100435,0.004269193548709145,0.0005981544663663959,1000
800.0,0.0,-7.032341472996048,-5.56030894856992,2.033109570503234,0.004104001774452623,0.00411746595520526,0.0007402010627556593,1250
800.0,0.0,-6.976773892535997,-8.941861265280702,2.013614959716798,0.004392684970051048,0.0044287185594439485,0.0009112017129082238,1500
800.0,0.0,-3.7693729135990144,-7.129985777708582,1.9935946464538579,0.004387292010709647,0.004477687636855987,0.00104179146606475,1750
800.0,0.0,-2.4004847849158146,-3.6953216264023694,1.979971381664274,0.004484534278046339,0.004551055446732786,0.0011438417953904731,2000
800.0,0.0,-5.554942955236516,-8.113244112730722,1.9700501332283027,0.0043221371369436415,0.004386318839620797,0.0012699791176710273,2250
800.0,0.0,-5.205356468358381,-2.761181969692305,1.9611481566429123,0.004679982932750136,0.004759690505452457,0.0014528697598725556,2500
800.0,0.0,-1.2382629974080213,-0.5250943875469505,1.947507733345031,0.00516966720158234,0.005312653341796246,0.0016162635248620073,2750
800.0,0.0,-2.4804855540364232,-4.526877179378017,1.946258240222932,0.0052434757030568975,0.00541118576284498,0.0017354709003120665,3000
800.0,0.0,-8.081401146455981,-7.7193418116354575,1.9333110828399653,0.004970946718472984,0.005034272972494363,0.0017638379880227134,3250
800.0,0.0,3.447901478167454,1.2156095890675056,1.923430246829987,0.005561072537675504,0.0055968565894290775,0.001971901137381793,3500
800.0,0.0,-7.544603281460314,-8.053794515813134,1.9206629710197447,0.004981291657779362,0.005167634987737986,0.002006351295858621,3750
800.0,0.0,-4.862733628788572,-3.4174633153487086,1.9152467441558851,0.005623433417640623,0.005685406113974758,0.00217888485826552,4000
800.0,0.0,2.293950203320601,3.263536371490202,1.9104399027824388,0.006182137656491247,0.006186247881501916,0.002410509875509889,4250
800.0,0.0,-7.584418039197145,-5.467475525344494,1.901865459442139,0.005624312102794651,0.005560591167770319,0.002409600534010677,4500
800.0,0.0,-6.149494696421205,-3.172438535120705,1.8987048320770268,0.0067573626665398435,0.006674273623153572,0.0026122620501555518,4750
