alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9876239209175119,800.0,0.0,-8.282707353805668,-5.143001154819035,-2.7824086265563963,-0.04029837083164603,11.340651752471933,11.21862395858764,250
0.9637840850353238,800.0,0.0,-10.088820389389037,-9.63737615606313,-2.4268398580551165,-0.11644571837782852,9.847749652862563,9.77888797760011,500
0.9400183408260344,800.0,0.0,-7.067319132034308,-5.16536104724861,-2.464293275833128,-0.19414265662431726,9.598633140563956,9.559429656982399,750
0.9172836246490481,800.0,0.0,-5.383549549142569,-5.170323316900554,-2.4793775768280013,-0.26748776781558997,9.342563694000258,9.284551841735842,1000
0.8951419122219084,800.0,0.0,-4.22496062181225,-5.894848916580421,-2.498516226768495,-0.339432334899902,9.218613460540762,9.140685842514038,1250
0.8735797691345211,800.0,0.0,-7.043779194201274,-8.57606458711928,-2.4370767550468444,-0.41056288814544684,9.15401004028321,9.042019021987914,1500
0.8525348942279813,800.0,0.0,-8.661917934511038,-8.465631350613654,-2.2876438813209514,-0.4792449381351474,8.997309400558475,8.873140657424932,1750
0.8320948557853701,800.0,0.0,-7.7423823854981855,-6.825963263135826,-2.0134819426536557,-0.5460948704481128,8.90858407783509,8.790001750946049,2000
0.8122105374336244,800.0,0.0,-2.293458926758175,-1.357783035934979,-1.6720303432941435,-0.607880964040756,8.801966287612915,8.603325393676757,2250
0.7929106261730194,800.0,0.0,-8.489387385925653,-8.94976755779225,-1.198228818416595,-0.6689485843181607,8.720510656356806,8.534116748809815,2500
0.7741319591999046,800.0,0.0,-4.266249093471194,-3.8272513712683525,-0.7283786568194635,-0.7297084095478054,8.808532808303832,8.563001062393191,2750
0.7558282020092012,800.0,0.0,-6.766983649329965,-6.540625693191878,-0.2000498660057785,-0.7821824877262118,8.640621406555173,8.435291902542113,3000
0.7381044888496398,800.0,0.0,-9.19861783938574,-6.197181414035327,0.34510899586975535,-0.8335057451724999,8.6912081451416,8.436564359664933,3250
0.7209114248752599,800.0,0.0,-6.588679684833626,-5.076170824415458,0.9899544027447694,-0.8764018964767456,8.643522207260114,8.390431392669678,3500
0.7043006346225733,800.0,0.0,-7.340347759833546,-8.529555045644877,1.6867442892789855,-0.9131337621212001,8.621050821304326,8.321035106658947,3750
0.6881666605472563,800.0,0.0,-2.1707731089209505,-2.3045340888269124,2.427558278083803,-0.951805798053741,8.606386869430532,8.340793546676625,4000
0.6725549850463867,800.0,0.0,-7.461555117012529,-8.996476174167613,3.2918984980583224,-0.9822812230587009,8.561649206161485,8.264918119430538,4250
0.6573965179920196,800.0,0.0,-3.874931103620395,-4.3972727856048355,4.048449506759644,-1.0068101999759673,8.536981433868414,8.255743280410769,4500
0.64267955493927,800.0,0.0,-7.858355779122514,-8.76147784543119,4.839670676231381,-1.031428012609481,8.61239995002747,8.329815170288077,4750
0.6284393284320833,800.0,0.0,5.215153249257938,3.368472223776574,5.803366764068615,-1.0415152361392974,8.5733746433258,8.224096582412704,5000
